team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,748,9.35,0.0459,447,5.5875,406,146241.75,1828.0218,1090142.01,0.0,10590,21780,53364.5,71.3429,1817,1561,17
raspberry,macaron,마카롱,12458,155.725,0.7645,0,0.0,11696,0.0,0.0,3327456.91,4018725.49,0,63351,619191.5,49.7023,0,5605,27
raspberry,pie,파이,2303,28.7875,0.1413,5217,65.2125,1181,1111894.46,13898.6807,392986.79,0.0,32430,3924,141754.5,61.5521,7045,1650,27
raspberry,scone,스콘,252,3.15,0.0155,709,8.8625,101,146607.96,1832.5996,44234.03,0.0,1921,587,18431.5,73.1409,255,278,19
raspberry,tart,타르트,535,6.6875,0.0328,1565,19.5625,210,504241.77,6303.0221,85862.89,0.0,7466,1424,40526.0,75.7495,1202,370,22
blueberry,baumkuchen,바움쿠헨,6802,85.025,0.5942,2854,35.675,4995,1576063.17,19700.7896,1560142.2,0.0,53875,45253,157527.5,23.159,5161,7519,12
blueberry,pannacotta,판나코타,233,2.9125,0.0204,2529,31.6125,212,358008.48,4475.1059,2858.24,0.0,189,86,1441.0,6.1845,14,65,14
blueberry,pie,파이,3852,48.15,0.3365,6365,79.5625,2588,1626423.49,20330.2937,271782.82,0.0,32649,5159,101344.5,26.3096,3637,1731,11
blueberry,scone,스콘,191,2.3875,0.0167,1396,17.45,105,178607.59,2232.5949,27221.92,0.0,1773,700,7402.5,38.7565,245,368,10
blueberry,tarte_tatin,타르트·타탱,370,4.625,0.0323,450,5.625,227,1201579.91,15019.7489,46980.77,0.0,2580,1209,13402.0,36.2216,407,636,12
