match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,raspberry,2,0,2,8,1,upgrade_focus,swarm_focus
2,raspberry,2,0,2,8,2,upgrade_focus,upgrade_focus
3,raspberry,2,0,2,7,1,upgrade_focus,swarm_focus
4,blueberry,0,2,2,1,4,mixed_composition,upgrade_focus
5,raspberry,2,1,3,8,1,upgrade_focus,mixed_composition
6,raspberry,2,0,2,6,1,upgrade_focus,swarm_focus
7,raspberry,2,1,3,6,6,upgrade_focus,upgrade_focus
8,raspberry,2,0,2,5,1,upgrade_focus,swarm_focus
9,raspberry,2,0,2,4,2,upgrade_focus,upgrade_focus
10,raspberry,2,0,2,7,2,upgrade_focus,upgrade_focus
