rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.489267,0.1167,0.8833,-1.2716,157.6286,blueberry.tarte_tatin.speed factor=0.8448 delta=0.0
2,0.527775,0.0,1.0,-0.3333,161.6667,blueberry.pie.speed factor=0.8448 delta=0.0
3,0.583333,0.0,1.0,-1.0,89.3333,blueberry.pie.power factor=0.7921 delta=0.0
4,0.611108,0.0,1.0,-1.3333,81.8333,blueberry.tarte_tatin.power factor=0.7921 delta=0.0
5,0.611108,0.0,1.0,-1.3333,111.6667,blueberry.tarte_tatin.hp factor=0.8264 delta=0.0
6,0.638892,0.0,1.0,-1.6667,124.5,blueberry.pie.hp factor=0.8264 delta=0.0
7,0.666667,1.0,0.0,2.0,159.375,blueberry.tarte_tatin.area factor=0.7921 delta=0.0
8,0.75,1.0,0.0,3.0,82.875,blueberry.pie.cost factor=1.2625 delta=0.0
