team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,3685,46.0625,0.6286,148,1.85,3627,34423.46,430.2933,1669064.6,0.0,3204,19148,15443.5,4.1909,154,6195,10
raspberry,macaron,마카롱,165,2.0625,0.0281,0,0.0,165,0.0,0.0,9562.66,3953.92,0,181,300.0,1.8182,0,90,8
raspberry,pie,파이,1774,22.175,0.3026,434,5.425,1768,59536.31,744.2038,226225.51,0.0,1806,1920,7030.0,3.9628,189,541,9
raspberry,scone,스콘,78,0.975,0.0133,258,3.225,76,23929.54,299.1193,27257.46,0.0,309,213,902.0,11.5641,20,116,9
raspberry,tart,타르트,160,2.0,0.0273,114,1.425,160,24999.59,312.4949,42365.97,0.0,487,313,963.5,6.0219,7,166,7
blueberry,baumkuchen,바움쿠헨,356,4.45,0.0515,91,1.1375,81,34315.77,428.9471,29343.29,0.0,1316,1283,17962.0,50.4551,257,58,3
blueberry,pannacotta,판나코타,1971,24.6375,0.2852,2337,29.2125,1193,584183.29,7302.2912,7587.67,0.0,1118,166,44031.5,22.3397,306,17,4
blueberry,pie,파이,3477,43.4625,0.5031,2248,28.1,775,845231.17,10565.3897,92420.79,0.0,13176,3896,171336.0,49.277,3894,272,3
blueberry,scone,스콘,103,1.2875,0.0149,217,2.7125,5,82153.37,1026.9171,2091.45,0.0,657,68,7237.0,70.2621,194,6,3
blueberry,tarte_tatin,타르트·타탱,1004,12.55,0.1453,903,11.2875,18,428592.59,5357.4074,11445.7,0.0,5508,393,62142.0,61.8944,2457,17,3
