team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2218,27.725,0.1896,845,10.5625,1082,129909.63,1623.8704,1539422.91,0.0,7461,16486,96641.5,43.5715,1896,827,15
raspberry,macaron,마카롱,2676,33.45,0.2287,0,0.0,2111,0.0,0.0,418775.01,1517378.11,0,5004,73924.0,27.6248,0,246,13
raspberry,pie,파이,4613,57.6625,0.3943,2438,30.475,2230,329473.92,4118.424,701983.5,0.0,8140,4046,199213.5,43.1852,2956,498,13
raspberry,scone,스콘,703,8.7875,0.0601,1740,21.75,154,200740.96,2509.262,128786.43,0.0,2535,1055,45599.0,64.8634,606,196,14
raspberry,tart,타르트,1489,18.6125,0.1273,2424,30.3,225,566292.59,7078.6574,106611.24,0.0,11059,795,98511.0,66.1592,3116,246,13
blueberry,baumkuchen,바움쿠헨,194,2.425,0.0235,28,0.35,184,20140.97,251.7622,53830.91,0.0,705,1532,2647.5,13.6469,19,323,12
blueberry,pannacotta,판나코타,123,1.5375,0.0149,405,5.0625,116,132759.78,1659.4972,4226.37,0.0,72,120,700.5,5.6951,6,70,13
blueberry,pie,파이,3454,43.175,0.419,1011,12.6375,3145,433378.31,5417.2289,305678.03,0.0,8570,8416,42938.5,12.4315,439,2292,17
blueberry,scone,스콘,1223,15.2875,0.1484,2661,33.2625,1093,817761.62,10222.0202,273255.42,0.0,6149,6599,23131.0,18.9133,483,2150,14
blueberry,tarte_tatin,타르트·타탱,3249,40.6125,0.3942,1697,21.2125,2981,1491538.4,18644.23,589426.37,0.0,11890,12528,56665.5,17.4409,1066,3739,14
