match_id,round_no,winner,duration,final_control,raspberry_upgrades,blueberry_upgrades,reason
1,1,blueberry,164.5,-3,1,0,blueberry_full_control
1,2,raspberry,171.5,3,3,0,raspberry_full_control
1,3,raspberry,170.5,3,6,0,raspberry_full_control
2,1,raspberry,178.5,3,3,0,raspberry_full_control
2,2,raspberry,150.5,3,6,0,raspberry_full_control
3,1,blueberry,180.0,-2,1,0,time
3,2,raspberry,174.0,3,5,0,raspberry_full_control
3,3,raspberry,143.0,3,7,0,raspberry_full_control
4,1,raspberry,180.0,3,4,0,time
4,2,raspberry,141.5,3,5,0,raspberry_full_control
5,1,raspberry,180.0,2,3,0,time
5,2,raspberry,150.0,3,5,0,raspberry_full_control
6,1,raspberry,180.0,3,4,0,time
6,2,raspberry,138.0,3,6,0,raspberry_full_control
7,1,raspberry,169.5,3,3,0,raspberry_full_control
7,2,raspberry,149.5,3,5,0,raspberry_full_control
8,1,raspberry,180.0,0,4,0,time
8,2,raspberry,150.5,3,5,0,raspberry_full_control
9,1,raspberry,176.0,3,2,0,raspberry_full_control
9,2,raspberry,152.0,3,6,0,raspberry_full_control
10,1,blueberry,180.0,-3,2,0,time
10,2,raspberry,165.0,3,6,0,raspberry_full_control
10,3,raspberry,144.5,3,8,0,raspberry_full_control
