team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,1757,25.1,0.1511,703,10.0429,736,120615.77,1723.0825,887595.05,0.0,7423,15252,59703.5,33.9804,1550,2536,21
raspberry,macaron,마카롱,2773,39.6143,0.2384,0,0.0,1533,0.0,0.0,845912.7,1368463.04,0,12039,130887.5,47.2007,0,311,22
raspberry,pie,파이,4961,70.8714,0.4266,2369,33.8429,2757,424524.72,6064.6388,765577.38,0.0,11216,5062,190428.5,38.3851,3763,1141,14
raspberry,scone,스콘,678,9.6857,0.0583,1400,20.0,353,178338.81,2547.6973,181905.65,0.0,2683,2234,33462.5,49.3547,300,437,22
raspberry,tart,타르트,1461,20.8714,0.1256,3126,44.6571,434,714950.16,10213.5737,180842.56,0.0,14050,1344,83754.0,57.3265,2511,213,16
blueberry,baumkuchen,바움쿠헨,2209,31.5571,0.2561,55,0.7857,2158,286538.78,4093.4111,622251.83,0.0,9837,19442,22128.5,10.0174,119,5001,10
blueberry,pannacotta,판나코타,8,0.1143,0.0009,25,0.3571,8,7392.48,105.6069,389.75,0.0,3,6,19.0,2.375,0,0,0
blueberry,pie,파이,3048,43.5429,0.3534,1606,22.9429,2756,402257.03,5746.529,268736.64,0.0,8185,6691,35918.0,11.7841,757,1007,7
blueberry,scone,스콘,10,0.1429,0.0012,21,0.3,10,7439.71,106.2816,2450.19,0.0,55,30,127.0,12.7,0,2,2
blueberry,tarte_tatin,타르트·타탱,3349,47.8429,0.3883,4106,58.6571,2669,2158205.33,30831.5047,544601.05,0.0,17851,9203,88006.0,26.2783,3762,2114,9
