team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,253,25.3,0.1379,46,4.6,222,4661.83,466.183,200327.73,0.0,352,1471,4511.5,17.832,58,152,4
raspberry,macaron,마카롱,335,33.5,0.1826,0,0.0,376,0.0,0.0,92865.83,170894.68,0,676,4797.5,14.3209,0,66,6
raspberry,pie,파이,823,82.3,0.4485,162,16.2,823,14144.93,1414.4927,132464.29,0.0,458,1053,7245.0,8.8032,67,295,5
raspberry,scone,스콘,148,14.8,0.0807,215,21.5,113,25990.32,2599.0321,50196.57,0.0,389,301,3364.5,22.7331,47,50,8
raspberry,tart,타르트,276,27.6,0.1504,830,83.0,130,142176.47,14217.6475,52044.54,0.0,3626,158,13593.5,49.2518,1117,57,5
blueberry,baumkuchen,바움쿠헨,58,5.8,0.0396,7,0.7,53,3247.38,324.738,15184.63,0.0,95,479,1470.0,25.3448,5,70,8
blueberry,pannacotta,판나코타,140,14.0,0.0957,436,43.6,136,116279.9,11627.9905,6199.84,0.0,77,146,1830.0,13.0714,16,55,16
blueberry,pie,파이,737,73.7,0.5038,211,21.1,683,47488.38,4748.8381,66247.46,0.0,826,2163,21000.0,28.4939,95,552,14
blueberry,scone,스콘,137,13.7,0.0936,677,67.7,117,147354.97,14735.4973,29065.88,0.0,1059,662,6239.5,45.5438,209,85,4
blueberry,tarte_tatin,타르트·타탱,391,39.1,0.2673,333,33.3,341,213528.31,21352.8314,70275.75,0.0,1602,1375,13425.0,34.335,295,527,8
