team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,44,14.6667,0.105,9,3.0,35,1299.62,433.2063,27063.72,0.0,98,371,1580.0,35.9091,20,23,4
raspberry,macaron,마카롱,25,8.3333,0.0597,0,0.0,15,0.0,0.0,1399.19,7893.9,0,19,544.0,21.76,0,3,4
raspberry,pie,파이,157,52.3333,0.3747,36,12.0,102,3284.88,1094.9588,17626.77,0.0,105,282,4759.5,30.3153,43,38,4
raspberry,scone,스콘,38,12.6667,0.0907,68,22.6667,14,8836.53,2945.5108,6395.92,0.0,128,77,2078.0,54.6842,34,42,10
raspberry,tart,타르트,155,51.6667,0.3699,188,62.6667,80,36072.4,12024.1329,26009.04,0.0,1016,243,6077.0,39.2065,317,99,10
blueberry,baumkuchen,바움쿠헨,6,2.0,0.0158,0,0.0,5,555.06,185.0214,1432.51,0.0,19,51,88.0,14.6667,1,11,3
blueberry,pannacotta,판나코타,2,0.6667,0.0053,5,1.6667,2,2160.31,720.104,36.24,0.0,2,2,5.5,2.75,1,0,0
blueberry,pie,파이,169,56.3333,0.4459,33,11.0,138,9738.7,3246.2318,13410.72,0.0,206,510,3198.5,18.926,15,128,11
blueberry,scone,스콘,35,11.6667,0.0923,54,18.0,26,15981.87,5327.2883,6684.02,0.0,126,136,724.0,20.6857,17,45,8
blueberry,tarte_tatin,타르트·타탱,167,55.6667,0.4406,154,51.3333,132,50058.7,16686.2331,27929.93,0.0,639,648,4804.0,28.7665,171,230,16
