team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,393,5.6143,0.0388,8,0.1143,449,7322.48,104.6069,267803.05,0.0,526,3532,6672.5,16.9784,13,504,7
raspberry,macaron,마카롱,1171,16.7286,0.1155,0,0.0,903,0.0,0.0,91775.86,160501.22,0,1459,14569.5,12.4419,0,449,6
raspberry,pie,파이,4407,62.9571,0.4347,543,7.7571,2304,112855.26,1612.218,391005.29,0.0,3279,4045,153832.5,34.9064,914,624,6
raspberry,scone,스콘,1059,15.1286,0.1044,1222,17.4571,629,181989.97,2599.8568,250338.07,0.0,2420,2067,41040.0,38.7535,350,410,5
raspberry,tart,타르트,3109,44.4143,0.3066,4034,57.6286,1306,750501.41,10721.4487,427138.18,0.0,29601,3831,174884.0,56.2509,11217,1288,5
blueberry,baumkuchen,바움쿠헨,1167,16.6714,0.134,94,1.3429,805,52894.7,755.6386,267157.99,0.0,1735,9456,37411.0,32.0574,227,2377,17
blueberry,pannacotta,판나코타,667,9.5286,0.0766,1149,16.4143,596,249097.33,3558.5333,42700.68,0.0,193,1492,4127.5,6.1882,6,1013,13
blueberry,pie,파이,4442,63.4571,0.51,1094,15.6286,2974,243318.71,3475.9816,333780.78,0.0,5107,11156,119332.0,26.8645,1322,3710,19
blueberry,scone,스콘,742,10.6,0.0852,2350,33.5714,652,487071.36,6958.1622,205015.93,0.0,3870,8446,17376.5,23.4185,552,3921,12
blueberry,tarte_tatin,타르트·타탱,1692,24.1714,0.1943,904,12.9143,973,395678.35,5652.5479,204013.76,0.0,4029,5276,39209.0,23.1732,1168,1473,9
