team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,644,8.05,0.0609,92,1.15,466,11096.21,138.7027,362620.66,0.0,836,3146,16589.0,25.7593,107,136,4
raspberry,macaron,마카롱,1434,17.925,0.1356,0,0.0,1213,0.0,0.0,123466.28,179657.59,0,1701,22676.0,15.8131,0,157,5
raspberry,pie,파이,3372,42.15,0.3187,880,11.0,2458,82411.47,1030.1434,400458.14,0.0,2968,3011,88098.5,26.1265,613,226,4
raspberry,scone,스콘,1576,19.7,0.149,2893,36.1625,1051,264394.26,3304.9283,403805.73,0.0,4458,1626,51690.0,32.7982,777,349,5
raspberry,tart,타르트,3553,44.4125,0.3359,3624,45.3,2071,543365.96,6792.0745,623355.8,0.0,22476,2969,138456.0,38.9688,7354,482,6
blueberry,baumkuchen,바움쿠헨,652,8.15,0.066,116,1.45,564,43693.76,546.172,165907.51,0.0,1536,5479,13535.5,20.76,111,753,12
blueberry,pannacotta,판나코타,3255,40.6875,0.3294,5395,67.4375,3126,1269516.33,15868.9541,154238.26,0.0,1496,5884,24531.0,7.5364,107,3014,17
blueberry,pie,파이,5282,66.025,0.5346,1051,13.1375,4692,329641.09,4120.5137,457828.47,0.0,6430,15873,94390.0,17.8701,800,4341,12
blueberry,scone,스콘,176,2.2,0.0178,481,6.0125,155,106567.71,1332.0964,38578.37,0.0,818,1162,4152.5,23.5938,65,327,14
blueberry,tarte_tatin,타르트·타탱,516,6.45,0.0522,216,2.7,448,164287.73,2053.5966,84715.29,0.0,2173,2340,13609.5,26.375,267,416,14
