team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,502,6.275,0.0503,60,0.75,639,18345.24,229.3155,616973.97,0.0,1334,6691,8861.0,17.6514,66,1893,16
raspberry,macaron,마카롱,7738,96.725,0.7753,0,0.0,10780,0.0,0.0,1341449.01,1382356.51,0,19177,96715.0,12.4987,0,7590,19
raspberry,pie,파이,1252,15.65,0.1254,412,5.15,1585,83900.73,1048.7591,302394.77,0.0,2700,3308,21881.5,17.4772,162,1618,18
raspberry,scone,스콘,143,1.7875,0.0143,299,3.7375,162,53558.23,669.4778,69961.41,0.0,748,619,3436.0,24.028,40,319,16
raspberry,tart,타르트,346,4.325,0.0347,576,7.2,350,136868.1,1710.8513,120628.01,0.0,2345,923,8344.0,24.1156,92,502,17
blueberry,baumkuchen,바움쿠헨,1274,15.925,0.1452,955,11.9375,236,189025.25,2362.8157,108360.39,0.0,5082,3279,62063.0,48.7151,1619,71,5
blueberry,pannacotta,판나코타,631,7.8875,0.0719,1652,20.65,413,259008.01,3237.6001,4382.71,0.0,394,120,10491.0,16.626,49,18,5
blueberry,pie,파이,5155,64.4375,0.5875,5978,74.725,971,985609.01,12320.1127,138540.32,0.0,16518,2733,244967.5,47.5204,6444,162,6
blueberry,scone,스콘,546,6.825,0.0622,2370,29.625,50,309424.91,3867.8114,18975.26,0.0,2872,469,32644.0,59.7875,941,48,4
blueberry,tarte_tatin,타르트·타탱,1169,14.6125,0.1332,2561,32.0125,71,708339.98,8854.2498,22413.61,0.0,5852,526,69713.5,59.6352,2869,61,5
