match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,raspberry,2,0,2,2,1,upgrade_focus,swarm_focus
2,blueberry,0,2,2,0,3,tank_aoe_focus,upgrade_focus
3,blueberry,0,2,2,0,3,tank_aoe_focus,upgrade_focus
4,raspberry,2,0,2,5,3,upgrade_focus,upgrade_focus
5,raspberry,2,0,2,7,3,upgrade_focus,upgrade_focus
6,raspberry,2,0,2,2,2,upgrade_focus,upgrade_focus
7,blueberry,1,2,3,1,3,mixed_composition,upgrade_focus
8,raspberry,2,0,2,4,1,upgrade_focus,swarm_focus
9,blueberry,0,2,2,0,3,mixed_composition,upgrade_focus
10,raspberry,2,0,2,2,3,upgrade_focus,upgrade_focus
