team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,453,5.6625,0.0299,15,0.1875,465,5777.94,72.2242,320354.85,0.0,416,3063,3996.5,8.8223,49,1088,11
raspberry,macaron,마카롱,615,7.6875,0.0405,0,0.0,620,0.0,0.0,56573.41,127013.27,0,763,3355.0,5.4553,0,374,12
raspberry,pie,파이,13614,170.175,0.8974,2030,25.375,13769,384987.45,4812.3431,2179064.84,0.0,11386,20959,107277.0,7.8799,1245,9596,19
raspberry,scone,스콘,154,1.925,0.0102,245,3.0625,154,40964.82,512.0603,56844.89,0.0,549,374,2253.0,14.6299,38,150,9
raspberry,tart,타르트,334,4.175,0.022,224,2.8,330,57809.02,722.6127,96194.81,0.0,1416,570,3915.0,11.7216,95,319,17
blueberry,baumkuchen,바움쿠헨,1358,16.975,0.1392,420,5.25,546,62516.37,781.4547,202553.4,0.0,1656,5666,49365.0,36.3513,454,330,8
blueberry,pannacotta,판나코타,753,9.4125,0.0772,2419,30.2375,508,370661.9,4633.2738,11574.3,0.0,478,305,12346.0,16.3958,67,62,10
blueberry,pie,파이,5745,71.8125,0.5889,4467,55.8375,1834,619400.94,7742.5118,236842.66,0.0,10063,6859,223847.5,38.9639,4420,805,8
blueberry,scone,스콘,623,7.7875,0.0639,4235,52.9375,33,534735.93,6684.1991,16269.28,0.0,4610,383,40124.0,64.4045,2083,80,5
blueberry,tarte_tatin,타르트·타탱,1276,15.95,0.1308,3797,47.4625,71,1121717.65,14021.4706,22299.6,0.0,8922,554,81684.5,64.0161,4503,150,9
