team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,475,5.9375,0.0453,148,1.85,598,27350.64,341.883,640235.78,0.0,2012,9511,11129.0,23.4295,132,1992,22
raspberry,macaron,마카롱,7879,98.4875,0.751,0,0.0,11208,0.0,0.0,1635149.94,1705686.1,0,24865,108066.5,13.7158,0,7791,22
raspberry,pie,파이,1577,19.7125,0.1503,1109,13.8625,1817,172408.87,2155.1108,404221.08,0.0,5222,4554,27160.5,17.2229,586,2247,17
raspberry,scone,스콘,165,2.0625,0.0157,367,4.5875,162,52724.86,659.0607,69177.58,0.0,772,724,3672.5,22.2576,42,398,15
raspberry,tart,타르트,395,4.9375,0.0377,863,10.7875,380,190603.26,2382.5407,135191.9,0.0,3430,1361,11936.5,30.219,289,604,13
blueberry,baumkuchen,바움쿠헨,1426,17.825,0.1423,548,6.85,482,196641.63,2458.0204,164722.06,0.0,6986,5122,58128.5,40.7633,1490,273,6
blueberry,pannacotta,판나코타,830,10.375,0.0828,2423,30.2875,589,335162.13,4189.5266,6099.7,0.0,554,151,13358.5,16.0946,80,34,6
blueberry,pie,파이,5614,70.175,0.5602,6455,80.6875,1563,1005171.13,12564.6391,174174.07,0.0,21448,3963,237532.5,42.3107,6754,400,8
blueberry,scone,스콘,624,7.8,0.0623,2590,32.375,82,326026.53,4075.3317,25182.67,0.0,3332,573,34532.0,55.3397,1078,74,6
blueberry,tarte_tatin,타르트·타탱,1527,19.0875,0.1524,2149,26.8625,325,1020974.86,12762.1858,72909.12,0.0,8695,1627,79267.5,51.9106,3630,268,7
