rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.202817,0.35,0.65,-0.6338,150.5855,blueberry.tarte_tatin.speed factor=0.9107 delta=0.0
2,0.583333,0.0,1.0,-1.0,110.25,blueberry.scone.speed factor=0.9107 delta=0.0
3,0.583333,0.0,1.0,-1.0,97.9167,blueberry.tarte_tatin.hp factor=0.8993 delta=0.0
4,0.606133,0.0,1.0,-1.2736,94.5838,blueberry.scone.power factor=0.8772 delta=0.0
5,0.616792,1.0,0.0,1.4015,107.394,blueberry.scone.hp factor=0.8993 delta=0.0
6,0.75,1.0,0.0,3.0,146.25,blueberry.tarte_tatin.area factor=0.8772 delta=0.0
