rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.571333,0.9,0.1,2.056,138.7417,raspberry.pie.power factor=0.8772 delta=0.0
2,0.583333,0.0,1.0,-1.0,85.4167,raspberry.scone.hp factor=0.8993 delta=0.0
3,0.583333,1.0,0.0,1.0,104.8333,raspberry.pie.cost factor=1.14 delta=0.0
4,0.59415,1.0,0.0,1.1298,138.3061,raspberry.pie.hp factor=0.8993 delta=0.0
5,0.75,0.0,1.0,-3.0,98.6063,raspberry.scone.power factor=0.8772 delta=0.0
6,0.75,1.0,0.0,3.0,83.875,raspberry.scone.speed factor=0.9107 delta=0.0
