team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,3956,24.725,0.1935,645,4.0312,3426,138173.95,863.5872,3393385.71,0.0,9105,30762,78919.5,19.9493,1101,2758,11
raspberry,macaron,마카롱,4282,26.7625,0.2094,0,0.0,4184,0.0,0.0,551365.62,1449455.08,0,7038,48922.0,11.425,0,1063,11
raspberry,pie,파이,5278,32.9875,0.2582,1498,9.3625,4635,255878.92,1599.2432,971576.14,0.0,6967,7334,90908.5,17.224,1177,1208,11
raspberry,scone,스콘,2535,15.8438,0.124,4315,26.9688,1833,686282.54,4289.2659,927247.96,0.0,8712,5165,68307.5,26.9458,1086,1311,11
raspberry,tart,타르트,4394,27.4625,0.2149,5091,31.8188,2907,1199734.51,7498.3407,1086031.48,0.0,32249,6074,137870.0,31.3769,7284,1681,10
blueberry,baumkuchen,바움쿠헨,2803,17.5188,0.156,641,4.0062,2062,298988.04,1868.6752,715045.16,0.0,9278,20095,75763.0,27.0293,651,2958,15
blueberry,pannacotta,판나코타,2811,17.5688,0.1564,5619,35.1187,2473,2118819.87,13242.6242,99410.17,0.0,1681,2561,34644.5,12.3246,208,782,17
blueberry,pie,파이,7776,48.6,0.4326,2156,13.475,5672,925454.46,5784.0904,646549.8,0.0,16255,16629,200372.5,25.7681,1950,3025,14
blueberry,scone,스콘,1935,12.0938,0.1077,6638,41.4875,1273,2232414.16,13952.5885,392754.77,0.0,15014,9057,76434.5,39.501,2416,1758,16
blueberry,tarte_tatin,타르트·타탱,2648,16.55,0.1473,1931,12.0687,1750,1353930.4,8462.065,426310.02,0.0,14145,8691,94504.5,35.689,2796,2125,15
