match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades,raspberry_strategy,blueberry_strategy
1,raspberry,2,1,3,8,0,upgrade_focus,swarm_focus
2,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
3,raspberry,2,1,3,5,0,upgrade_focus,swarm_focus
4,raspberry,2,1,3,4,0,upgrade_focus,swarm_focus
5,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
6,blueberry,0,2,2,3,1,upgrade_focus,swarm_focus
7,raspberry,2,1,3,3,0,upgrade_focus,swarm_focus
8,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
9,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
10,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
11,blueberry,0,2,2,3,2,upgrade_focus,upgrade_focus
12,blueberry,0,2,2,3,3,upgrade_focus,upgrade_focus
13,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
14,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
15,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
16,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
17,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
18,blueberry,0,2,2,3,3,upgrade_focus,upgrade_focus
19,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
20,blueberry,0,2,2,3,3,upgrade_focus,upgrade_focus
21,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
22,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
23,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
24,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
25,blueberry,0,2,2,1,2,swarm_focus,upgrade_focus
26,raspberry,2,1,3,2,0,upgrade_focus,swarm_focus
27,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
28,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
29,raspberry,2,1,3,2,0,upgrade_focus,swarm_focus
30,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
31,raspberry,2,1,3,2,0,upgrade_focus,swarm_focus
32,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
33,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
34,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
35,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
36,raspberry,2,1,3,5,1,upgrade_focus,swarm_focus
37,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
38,blueberry,0,2,2,4,1,upgrade_focus,swarm_focus
39,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
40,blueberry,0,2,2,3,3,upgrade_focus,upgrade_focus
41,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
42,raspberry,2,1,3,2,0,upgrade_focus,swarm_focus
43,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
44,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
45,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
46,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
47,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
48,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
49,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
50,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
51,raspberry,2,1,3,4,0,upgrade_focus,swarm_focus
52,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
53,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
54,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
55,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
56,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
57,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
58,blueberry,0,2,2,3,3,upgrade_focus,upgrade_focus
59,raspberry,2,1,3,2,0,upgrade_focus,swarm_focus
60,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
61,blueberry,0,2,2,3,1,upgrade_focus,swarm_focus
62,raspberry,2,1,3,2,0,upgrade_focus,swarm_focus
63,blueberry,0,2,2,4,1,upgrade_focus,swarm_focus
64,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
65,blueberry,0,2,2,1,1,swarm_focus,swarm_focus
66,blueberry,0,2,2,0,3,swarm_focus,upgrade_focus
67,raspberry,2,1,3,2,1,upgrade_focus,swarm_focus
68,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
69,blueberry,0,2,2,2,1,upgrade_focus,swarm_focus
70,blueberry,0,2,2,2,2,upgrade_focus,upgrade_focus
