team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,212,3.0286,0.0282,20,0.2857,226,4438.93,63.4132,188902.64,0.0,314,2751,1259.0,5.9387,15,1528,16
raspberry,macaron,마카롱,6103,87.1857,0.8117,0,0.0,11138,0.0,0.0,1365328.27,1255227.71,0,24878,76365.5,12.5128,0,8516,19
raspberry,pie,파이,932,13.3143,0.124,179,2.5571,1059,43636.56,623.3795,183738.79,0.0,1245,2957,4254.5,4.5649,33,1875,17
raspberry,scone,스콘,84,1.2,0.0112,143,2.0429,108,19806.62,282.9517,41661.05,0.0,311,576,1316.0,15.6667,4,288,16
raspberry,tart,타르트,188,2.6857,0.025,1024,14.6286,125,166607.51,2380.1073,51818.23,0.0,2286,625,5768.5,30.6835,505,329,15
blueberry,baumkuchen,바움쿠헨,135,1.9286,0.0144,346,4.9429,35,31927.48,456.1069,22712.19,0.0,972,644,7951.0,58.8963,484,39,4
blueberry,pannacotta,판나코타,61,0.8714,0.0065,288,4.1143,29,37436.36,534.8051,281.83,0.0,29,2,903.5,14.8115,6,0,0
blueberry,pie,파이,8573,122.4714,0.9122,8735,124.7857,1250,1297408.59,18534.4084,188436.48,0.0,26037,3012,430650.5,50.2333,10214,498,7
blueberry,scone,스콘,407,5.8143,0.0433,2601,37.1571,67,253369.05,3619.5578,19717.21,0.0,2792,460,32655.0,80.2334,899,8,4
blueberry,tarte_tatin,타르트·타탱,222,3.1714,0.0236,686,9.8,14,211307.5,3018.6785,3341.91,0.0,1957,38,16557.0,74.5811,933,12,4
