rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.527775,0.0,1.0,0.3333,162.1667,blueberry.pie.hp factor=0.8264 delta=0.0
2,0.527775,0.0,1.0,0.3333,162.1667,blueberry.pannacotta.power factor=0.7921 delta=0.0
3,0.583333,0.0,1.0,-1.0,159.6667,blueberry.pannacotta.area factor=0.7921 delta=0.0
4,0.583333,0.0,1.0,-1.0,104.25,blueberry.scone.power factor=0.7921 delta=0.0
5,0.639892,1.0,0.0,1.6787,141.8323,blueberry.pie.speed factor=0.8448 delta=0.0
6,0.666667,1.0,0.0,2.0,108.0,blueberry.pie.power factor=0.7921 delta=0.0
7,0.666667,0.0,1.0,-2.0,160.6667,blueberry.pannacotta.speed factor=0.8448 delta=0.0
8,0.75,1.0,0.0,3.0,90.625,blueberry.pie.cost factor=1.2625 delta=0.0
