rank,score,raspberry_win_rate,blueberry_win_rate,avg_final_control,avg_round_duration,patch
1,0.527775,0.0,1.0,-0.3333,153.0,blueberry.pie.cost factor=1.2625 delta=0.0
2,0.583333,0.0,1.0,-1.0,136.3333,blueberry.pie.speed factor=0.8448 delta=0.0
3,0.611108,1.0,0.0,1.3333,127.1667,blueberry.pie.power factor=0.7921 delta=0.0
4,0.703167,0.0,1.0,-2.438,96.0572,blueberry.tarte_tatin.area factor=0.7921 delta=0.0
5,0.730558,0.0,1.0,-2.7667,102.5125,blueberry.pie.hp factor=0.8264 delta=0.0
6,0.73125,0.0,1.0,-2.775,101.1229,blueberry.tarte_tatin.hp factor=0.8264 delta=0.0
7,0.75,0.0,1.0,-3.0,91.0,blueberry.tarte_tatin.power factor=0.7921 delta=0.0
8,0.75,0.0,1.0,-3.0,68.125,blueberry.tarte_tatin.speed factor=0.8448 delta=0.0
