team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,832,10.4,0.0771,162,2.025,306,18135.16,226.6895,368561.41,0.0,1377,6272,40183.5,48.2975,267,93,3
raspberry,macaron,마카롱,1665,20.8125,0.1543,0,0.0,911,0.0,0.0,105011.65,315315.35,0,2082,53640.5,32.2165,0,40,3
raspberry,pie,파이,4478,55.975,0.415,4749,59.3625,1322,383466.35,4793.3294,321983.12,0.0,12922,4348,243679.0,54.4169,6603,247,6
raspberry,scone,스콘,1281,16.0125,0.1187,2579,32.2375,107,245748.15,3071.8519,53141.21,0.0,4159,218,93376.5,72.8934,1929,48,6
raspberry,tart,타르트,2535,31.6875,0.2349,4175,52.1875,143,583281.47,7291.0184,52760.76,0.0,20149,315,187254.0,73.8675,9962,50,4
blueberry,baumkuchen,바움쿠헨,280,3.5,0.0237,19,0.2375,279,11338.92,141.7365,81048.38,0.0,401,2577,1518.5,5.4232,33,960,12
blueberry,pannacotta,판나코타,176,2.2,0.0149,640,8.0,176,146755.95,1834.4494,8205.16,0.0,95,258,355.0,2.017,8,171,12
blueberry,pie,파이,10946,136.825,0.9268,1737,21.7125,10908,580878.8,7260.985,1056789.41,0.0,11465,33459,46626.5,4.2597,396,16573,18
blueberry,scone,스콘,137,1.7125,0.0116,288,3.6,136,65589.34,819.8668,33358.79,0.0,485,973,1252.0,9.1387,16,403,13
blueberry,tarte_tatin,타르트·타탱,272,3.4,0.023,105,1.3125,261,96895.13,1211.1891,51229.4,0.0,789,1340,2690.0,9.8897,25,654,13
