team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,7040,88.0,0.7069,379,4.7375,7144,104416.61,1305.2076,4903594.61,0.0,7609,55353,67569.0,9.5979,337,24384,24
raspberry,macaron,마카롱,764,9.55,0.0767,0,0.0,771,0.0,0.0,70678.55,244164.46,0,962,5046.0,6.6047,0,417,20
raspberry,pie,파이,1793,22.4125,0.18,482,6.025,1804,98423.91,1230.2989,290533.66,0.0,2894,3063,17323.5,9.6617,176,1787,20
raspberry,scone,스콘,105,1.3125,0.0105,172,2.15,104,30305.59,378.8199,39472.84,0.0,408,344,1607.0,15.3048,19,247,19
raspberry,tart,타르트,257,3.2125,0.0258,530,6.625,250,111732.75,1396.6593,74298.47,0.0,1768,486,5163.5,20.0914,121,309,25
blueberry,baumkuchen,바움쿠헨,1186,14.825,0.1323,548,6.85,412,284957.79,3561.9723,158670.99,0.0,7518,7051,55852.5,47.0932,2626,192,5
blueberry,pannacotta,판나코타,719,8.9875,0.0802,1025,12.8125,519,795496.8,9943.71,2649.82,0.0,512,72,10500.0,14.6036,96,29,6
blueberry,pie,파이,5337,66.7125,0.5954,5537,69.2125,1050,2594877.73,32435.9716,149698.85,0.0,39048,4497,290171.5,54.3698,18199,322,7
blueberry,scone,스콘,539,6.7375,0.0601,1669,20.8625,31,781905.33,9773.8166,13619.48,0.0,4413,433,36328.0,67.3989,1612,43,5
blueberry,tarte_tatin,타르트·타탱,1182,14.775,0.1319,1294,16.175,63,921340.5,11516.7562,20239.72,0.0,8717,626,78022.5,66.0089,4611,67,5
