team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,332,4.15,0.0273,14,0.175,337,4724.64,59.058,230129.8,0.0,341,3316,1787.5,5.384,22,1165,17
raspberry,macaron,마카롱,496,6.2,0.0408,0,0.0,505,0.0,0.0,47943.96,65807.13,0,798,1015.5,2.0474,0,440,18
raspberry,pie,파이,10966,137.075,0.9022,1511,18.8875,11093,165981.98,2074.7747,1645631.15,0.0,5361,24343,32846.0,2.9953,122,12641,17
raspberry,scone,스콘,105,1.3125,0.0086,136,1.7,105,17184.55,214.8069,37741.86,0.0,277,489,646.5,6.1571,8,212,12
raspberry,tart,타르트,256,3.2,0.0211,111,1.3875,258,39271.64,490.8955,76417.9,0.0,900,782,1722.5,6.7285,8,410,14
blueberry,baumkuchen,바움쿠헨,279,3.4875,0.0312,36,0.45,84,7355.44,91.9431,25361.39,0.0,271,822,10979.0,39.3513,76,3,3
blueberry,pannacotta,판나코타,95,1.1875,0.0106,138,1.725,56,18844.97,235.5621,1012.12,0.0,53,32,1839.5,19.3632,12,3,5
blueberry,pie,파이,5202,65.025,0.581,2638,32.975,1601,316460.09,3955.7511,161075.69,0.0,7121,5195,210911.0,40.5442,2797,85,3
blueberry,scone,스콘,1037,12.9625,0.1158,6013,75.1625,10,662032.04,8275.4004,9161.95,0.0,6735,175,66395.5,64.0265,3324,8,4
blueberry,tarte_tatin,타르트·타탱,2341,29.2625,0.2614,3473,43.4125,74,1033172.14,12914.6517,30551.66,0.0,15548,655,148252.0,63.3285,8659,61,8
