team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2439,34.8429,0.2146,363,5.1857,2173,70834.68,1011.924,1823072.16,0.0,5267,19910,40515.5,16.6115,479,4152,10
raspberry,macaron,마카롱,2357,33.6714,0.2074,0,0.0,3167,0.0,0.0,453393.7,846698.18,0,8061,58089.0,24.6453,0,566,9
raspberry,pie,파이,3255,46.5,0.2864,643,9.1857,2206,127285.98,1818.3711,353871.12,0.0,3782,3340,74295.0,22.8249,376,1004,8
raspberry,scone,스콘,908,12.9714,0.0799,1848,26.4,564,262336.15,3747.6593,255911.1,0.0,3624,1588,37930.0,41.7731,683,227,6
raspberry,tart,타르트,2406,34.3714,0.2117,2465,35.2143,1671,570391.3,8148.4471,494586.81,0.0,13292,4231,74913.5,31.1361,2238,1989,8
blueberry,baumkuchen,바움쿠헨,1374,19.6286,0.1281,714,10.2,849,240493.85,3435.6264,348875.96,0.0,7489,10347,52232.5,38.0149,1054,530,8
blueberry,pannacotta,판나코타,846,12.0857,0.0789,1530,21.8571,618,425533.35,6079.0479,24037.48,0.0,475,524,17136.5,20.2559,36,203,6
blueberry,pie,파이,6013,85.9,0.5606,2705,38.6429,3184,755308.73,10790.1247,365301.34,0.0,13453,7767,201431.5,33.4993,3082,1312,10
blueberry,scone,스콘,940,13.4286,0.0876,3258,46.5429,495,1060877.51,15155.393,142340.52,0.0,7075,4337,37176.0,39.5489,1212,1247,10
blueberry,tarte_tatin,타르트·타탱,1553,22.1857,0.1448,1574,22.4857,648,898621.45,12837.4493,150292.81,0.0,8638,2990,72448.5,46.6507,2554,484,13
