team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,400,5.0,0.0298,19,0.2375,401,5773.74,72.1717,280911.63,0.0,420,3006,3681.0,9.2025,39,1057,11
raspberry,macaron,마카롱,602,7.525,0.0449,0,0.0,612,0.0,0.0,56117.5,119928.41,0,806,3035.5,5.0424,0,401,13
raspberry,pie,파이,11977,149.7125,0.8934,1681,21.0125,12215,302658.17,3783.2272,1831640.1,0.0,9707,19613,88374.5,7.3787,828,9494,16
raspberry,scone,스콘,125,1.5625,0.0093,171,2.1375,126,30985.28,387.316,45586.91,0.0,436,375,1703.5,13.628,34,173,12
raspberry,tart,타르트,302,3.775,0.0225,243,3.0375,296,63414.85,792.6856,88017.42,0.0,1456,629,3638.5,12.048,57,369,13
blueberry,baumkuchen,바움쿠헨,1287,16.0875,0.1408,327,4.0875,431,53947.41,674.3426,159691.24,0.0,1434,4944,49349.5,38.3446,451,288,6
blueberry,pannacotta,판나코타,635,7.9375,0.0695,1844,23.05,411,279040.14,3488.0017,8130.49,0.0,387,227,11170.5,17.5913,63,67,5
blueberry,pie,파이,5588,69.85,0.6113,5790,72.375,1597,776922.19,9711.5274,209756.19,0.0,12297,6258,231813.0,41.4841,5747,509,6
blueberry,scone,스콘,516,6.45,0.0564,3455,43.1875,17,415885.59,5198.5699,9471.06,0.0,3739,222,34049.0,65.9864,1768,27,5
blueberry,tarte_tatin,타르트·타탱,1115,13.9375,0.122,2234,27.925,45,776478.23,9705.9779,15783.07,0.0,6572,368,69824.5,62.6229,3465,67,7
