team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,9185,114.8125,0.714,1596,19.95,7659,265414.24,3317.678,5585537.87,0.0,19699,72467,197218.5,21.4718,2281,25088,24
raspberry,macaron,마카롱,985,12.3125,0.0766,0,0.0,890,0.0,0.0,95466.6,526270.51,0,1213,13865.5,14.0766,0,305,17
raspberry,pie,파이,2183,27.2875,0.1697,1018,12.725,1713,133801.79,1672.5224,294034.01,0.0,4501,2545,50681.0,23.2162,492,1170,19
raspberry,scone,스콘,137,1.7125,0.0106,475,5.9375,83,56572.35,707.1544,34288.92,0.0,867,403,6720.0,49.0511,97,244,20
raspberry,tart,타르트,375,4.6875,0.0291,1115,13.9375,198,235349.22,2941.8653,63079.73,0.0,4029,588,19175.0,51.1333,476,383,16
blueberry,baumkuchen,바움쿠헨,314,3.925,0.0297,127,1.5875,171,63681.91,796.0239,53232.76,0.0,2204,2761,11580.0,36.879,479,165,12
blueberry,pannacotta,판나코타,128,1.6,0.0121,199,2.4875,103,144786.63,1809.8329,1225.45,0.0,92,35,1549.0,12.1016,22,25,14
blueberry,pie,파이,5485,68.5625,0.5182,4726,59.075,2172,2265828.84,28322.8605,235361.76,0.0,43581,8202,234380.5,42.7312,15682,877,9
blueberry,scone,스콘,1359,16.9875,0.1284,3358,41.975,416,1627012.42,20337.6553,116762.14,0.0,11647,5191,71265.0,52.4393,3521,721,11
blueberry,tarte_tatin,타르트·타탱,3298,41.225,0.3116,2133,26.6625,1434,1971097.31,24638.7164,284555.49,0.0,19692,12907,142782.0,43.2935,7486,1558,17
