team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,2530,31.625,0.19,665,8.3125,1685,104465.09,1305.8137,1767253.92,0.0,7726,20906,92554.5,36.5828,1347,2426,17
raspberry,macaron,마카롱,2874,35.925,0.2158,0,0.0,2209,0.0,0.0,346998.34,1180507.52,0,4367,72719.0,25.3024,0,622,16
raspberry,pie,파이,5121,64.0125,0.3846,1852,23.15,3078,218972.44,2737.1555,654394.08,0.0,7396,5556,189087.0,36.9238,1835,1239,15
raspberry,scone,스콘,829,10.3625,0.0623,1404,17.55,302,165655.1,2070.6887,155858.68,0.0,2593,1507,43552.0,52.5356,558,538,18
raspberry,tart,타르트,1961,24.5125,0.1473,3170,39.625,755,658698.82,8233.7352,264261.37,0.0,16131,2422,107979.0,55.0632,3998,1093,18
blueberry,baumkuchen,바움쿠헨,286,3.575,0.0294,59,0.7375,210,29148.21,364.3526,61883.56,0.0,1011,2284,6326.5,22.1206,67,388,12
blueberry,pannacotta,판나코타,125,1.5625,0.0128,293,3.6625,113,85884.58,1073.5573,3121.3,0.0,85,114,956.5,7.652,11,51,9
blueberry,pie,파이,4428,55.35,0.4544,1374,17.175,3287,535418.34,6692.7293,322378.35,0.0,10375,10347,94222.0,21.2787,1018,1880,16
blueberry,scone,스콘,1352,16.9,0.1388,4018,50.225,919,1114088.32,13926.104,242862.57,0.0,8604,7319,44527.0,32.9342,1661,2049,16
blueberry,tarte_tatin,타르트·타탱,3553,44.4125,0.3646,2285,28.5625,2647,1424226.94,17802.8368,517545.68,0.0,14683,13782,92380.5,26.0007,3161,3370,14
