team,unit_key,unit_name,produced,produced_per_match,team_production_share,kills,kills_per_match,deaths,damage,damage_per_match,damage_taken,healing,attacks_made,attacks_received,survival_time,avg_survival_time,focus_fire_hits,focus_fire_events,max_focus_attackers
raspberry,baumkuchen,바움쿠헨,71,7.1,0.0578,18,1.8,77,2882.09,288.2088,85045.66,0.0,214,1009,1309.5,18.4437,5,168,10
raspberry,macaron,마카롱,822,82.2,0.6694,0,0.0,1213,0.0,0.0,134573.39,149136.76,0,1984,7795.0,9.483,0,870,19
raspberry,pie,파이,234,23.4,0.1906,68,6.8,280,13464.93,1346.4932,56610.33,0.0,396,561,3141.5,13.4252,39,254,12
raspberry,scone,스콘,31,3.1,0.0252,59,5.9,37,8859.26,885.9261,15712.26,0.0,124,137,502.0,16.1935,3,51,18
raspberry,tart,타르트,70,7.0,0.057,85,8.5,70,22545.83,2254.5825,21456.62,0.0,499,73,1494.5,21.35,26,33,11
blueberry,baumkuchen,바움쿠헨,166,16.6,0.1409,85,8.5,37,16122.89,1612.2891,16043.31,0.0,507,489,6996.5,42.1476,117,12,3
blueberry,pannacotta,판나코타,103,10.3,0.0874,347,34.7,73,73245.92,7324.5917,1008.25,0.0,72,14,1137.5,11.0437,4,2,2
blueberry,pie,파이,719,71.9,0.6104,756,75.6,179,106924.6,10692.4596,24985.25,0.0,2089,622,32502.5,45.2051,786,52,4
blueberry,scone,스콘,40,4.0,0.034,210,21.0,1,25051.28,2505.1275,487.08,0.0,252,10,2709.5,67.7375,126,0,0
blueberry,tarte_tatin,타르트·타탱,150,15.0,0.1273,279,27.9,12,92053.57,9205.3573,5228.22,0.0,844,98,8406.0,56.04,343,7,3
